idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
1436,7353c3dc0a174474e30607a2db13ad93d9a9c5ba,1,5,0,1,60,37,3,8,1957,404.59
1437,5d710849155e15a13e68d110777a00bb6f0b8af5,0,1,0,1,4,3,0,0,8,30.74
1438,35616d9205e93bd200ce32249c8320579e6145a7,0,14,0,7,134,68,13,18,2714,886.68
1439,c45b3bc413982ead399169ec509936e39d4c72f8,0,3,0,0,10,1,0,3,1347,221.2
1440,3c080bb8cc2cd4b4ce506c9ffb8e0a34f0a865e8,2,10,0,1,185,24,15,22,3227,918.61
1441,d89cb8d0c518d1a32fa5ff4e0d19c3f498e1ec17,0,1,0,0,0,0,0,0,384,66.62
1442,643ae0c985d01e4b5deb9d28a1381de8179926af,0,2,0,0,26,0,0,0,1288,194.48
1443,9a4a3f512c793baa94827ed520915acde9eaeca0,0,6,0,3,181,1,1,16,525,295.23
1444,e880c1fe2cbf25be86b7af728797f8b9bc2ccfce,0,3,0,0,11,0,3,5,805,146.22
1445,dac26ea612277cd507b6c4b03e8842231ab900eb,0,1,0,0,0,0,0,0,280,45.79
1446,e4ee10d24f4be6b27cc126c39519be41c591934b,0,10,0,0,52,144,31,28,5120,860.94
1447,2fd862b403a7a9bcd0617b21c4bd151cd00e271d,0,4,0,0,19,53,0,0,3035,502.44
1448,7557b73e90c6e73dc4147f509acd64c0165639fb,0,12,0,6,15,0,1,10,3060,721.17
1449,509d2160d58111072212d0837609f37394059890,1,0,0,0,0,0,0,0,0,38.19
1450,3ada3242b467beb24959fc66866530454f671702,0,1,0,1,13,0,4,3,22,40.17
1451,6351d3c964c4cbe0342edb893f8314c793179afd,1,0,0,0,0,0,0,0,0,33.19
1452,b6282f55080ae1666b2fbf4c55c5e577764a701d,0,2,0,0,33,5,4,42,1778,292.36
1453,a559c1ea4c38b174318acda616239b4187454be2,0,2,0,0,1,0,2,4,325,87.92
1454,d9d30cd98664edd6de3f11c0b186814904aa2c57,0,1,0,0,49,21,11,24,281,86.87
1455,baf6eb43ff88eb63eee534a02a53b7bba880fdb8,0,12,0,8,82,33,39,40,3217,871.12
1456,9bb7a8ae653ea2905e69022698a520c469aed1cb,0,5,0,5,8,3,0,9,620,376.92
1457,4321ef55467b9bc40c8109baeb58b968e626d5ea,0,2,0,0,4,0,18,4,1811,292.86
1458,07d085c2e51600307ce8d03a59d874a6459b92a4,0,1,0,0,0,0,0,0,262,43.42
1459,65b09b7cd569096b4fdc8398b5c3dfdaa29d7948,1,5,0,0,79,7,4,10,3475,689.64
1460,6dddd674cf29e0076fad0da58b6e8c37cf16c750,0,3,0,0,13,18,8,32,3122,1089.93
1461,13cd0101404c80d0b722046ecbc9e462d291c275,0,1,0,0,0,0,0,0,186,42.22
1462,234c458727eaa42382dc48b151a37fda9ef6ac51,0,1,0,0,0,0,0,0,186,39.59
1463,8400698734ea492a5699f70be26522fff8c40944,0,1,0,1,0,0,0,0,85,63.32
1464,b64c40daff566cd32c799121e90eede9a9ee13f2,0,1,0,0,0,0,0,0,552,98.24
1465,ea63f24c5de0b743f2fa9f35e858e57941c7a03e,3,4,0,1,25,0,7,21,708,289.87
1466,24ced568ac50d23f2395892ada91378cd730f871,0,1,0,0,0,1,0,0,632,98.13
1467,5215e49df07ffc1c2f12907792ffd81e3c65634a,0,1,0,0,0,0,0,0,262,107.78
1468,8f5e996795df0d9267639aeb819966058d9328e6,0,1,0,0,0,0,0,0,639,106.02
1469,d0890ff453e2bb9c5012c18c2ff91ad4b7926068,0,1,0,0,0,0,0,0,111,25.59
1470,b3db1e976ec1204cf13a937c48e337e68db638b6,2,3,2,2,0,5,1,1,421,176.27
1471,f7b8d9cf7ab65162d453714914a853eec5c6fd67,0,6,0,0,87,81,16,39,4606,777.37
1472,37af9aab2ec5ad7c30bc3250053e2f038676cf43,0,1,0,1,0,4,2,3,186,125.79
1473,25ffbc5f11cf0b281bb30185a0dd61e0d554efa6,0,2,0,0,27,0,2,7,2148,352.23
1474,f4ed3cd699a467198bcf8504aea16ae7789304c6,0,2,0,0,10,0,0,0,1251,186.81
1475,0530905854df104e50439cd18d950e8bc30d27c2,0,3,0,2,11,0,0,1,453,196.34
1476,e30ddb01aacaeb59de3cf9d1daec483f77415d0e,0,3,0,0,16,0,8,21,1257,211.78
1477,92ffa8580c421fab2cc2972c7f48064f893c9b86,0,2,0,0,36,27,1,4,786,168.35
1478,d80de85a69a6aec4c39463e5440ebd1137d15959,0,1,0,1,5,6,0,0,95,59.18
1479,4784ec1b577e95bf1f85dd348e6943f0e710b345,3,18,0,5,113,9,0,8,2910,842.22
1480,5e9f6d1528ef1020d9d982e2a861db74d48e3105,0,2,0,1,2,0,0,0,45,127.98
1481,831afacddf4e7a10da9185b5c973acde287d87a6,0,3,0,0,10,0,8,4,572,110.13
1482,bdc56078d4d19717ae6d2ca4928044acc6bfcb96,0,3,0,1,27,31,16,38,1480,295.92
1483,6e72b3cef3eb0ceb25dc41c451324f70e2eefb03,0,1,0,0,0,0,0,0,269,47.65
1484,7abfcbc22c5fdec6db44f5fd7f191321a88434b9,0,2,0,0,4,0,0,0,2995,445.38
1485,8586a6238a4fbf1acbb4820f6d0391652dc8eeee,4,11,0,4,127,179,6,11,2638,777.93
1486,6d747b7f385c1fddf5b59914a82505719f4831ca,0,7,0,2,456,974,60,113,3688,1008.46
