idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
500,ed1bdaa4b8441c5e8ee23086eb2fb984fd462f74,0,2,0,0,16,0,0,12,295,178.2
501,e79061ee6db3d8c6f66274039a7e30257e19a2d8,1,3,0,0,5,0,0,1,1151,282.2
502,dbac36b7cb10e8b335c5935b9906f7496d22bebe,0,4,0,1,33,13,0,29,1909,420.02
503,d8c386b385fa01e19eb193d98a5994445d31a4e7,0,5,0,0,21,8,0,12,2019,453.67
504,c7ec4da52a8e0808328d66caf5f956e6c39d9101,0,2,0,0,6,0,0,35,288,98.23
505,41315d391bc5d6c0b083796fe6420b3013086211,0,13,0,5,350,99,0,106,12834,2574.95
506,265a08bfbd1988f3abc7d916e342a5d67770d773,0,6,0,0,14,3,0,1,2390,427.83
507,13e2d84ac355ed38b52eabfe6aa449af37abe7cb,0,1,0,0,8,0,0,2,137,75.43
508,2bc24a8e09da3968c4fa9650eb6f47da908aedb6,1,6,0,1,64,8,0,9,2556,589.8
509,a18617ad99f277980cb27f60e422875d94506f13,1,6,0,0,65,5,0,27,691,428.24
510,6cef02eb0b7cea3dbe2b1fe03bf989d921e537e5,0,12,0,2,76,196,0,34,3506,1153.74
511,0aecd37fea172b6e636b6623daef71c56327ee1f,0,1,0,0,12,0,0,35,181,73.4
512,fa318705887548358529b44277e2ca152c0018f2,0,1,0,0,3,0,0,0,7,28.05
513,b9e11876802e77bd5d2930e4417a73493783aaa3,0,1,0,0,3,0,0,4,2355,497.37
514,c020abd1bb10606d33366a1f85c992e84168a67f,0,0,1,0,0,0,0,0,0,22.69
515,723a2de83af69756d0e71b3df74bea7dd8b133ff,0,1,0,0,9,2,0,26,78,87.62
516,95cc0719a06bbb593554a270c649d5e332c531dd,2,4,0,0,27,3,0,23,1446,423.32
517,f9251b417e113ae3d77091932478ed53223acecb,0,3,0,0,10,46,0,13,2246,480.56
518,9dd55b1555a26fb57b1b17b6922e9f38dcc148b2,0,2,0,0,6,0,0,15,654,155.2
519,77aca9fec67d537d642b43a1f706a9b129892e85,0,1,0,0,0,0,0,0,542,87.64
520,b80bdf9f339c36c1236e5d090e51c72bd98a5a4e,0,2,0,1,21,1,0,5,254,207.8
521,6b775d160a4dc74d7ef1cd5acd412dec9de4b8bb,1,0,0,0,0,0,0,0,0,44.93
522,8f6bb21d96e845d62fcd120587c5f66f510e91be,0,2,0,0,0,0,0,0,703,149.99
523,a78cc664a11f31f9cb64f79bf3d5471fed39fe8e,0,5,0,0,15,7,0,21,1166,297.65
524,061e0e1740c3a4a5022486558122a566d5d53be6,0,1,0,0,0,2,0,3,296,73.12
525,f06a442936cd1ccda6e8b9d15a55cd75af0be046,1,9,0,0,109,33,0,41,1173,533.06
526,3ef11a9ab27bcde386916cafaca67e5ae5de041c,1,0,0,0,0,0,0,0,0,37.17
527,d9be873e5faa3a6d26ceeb6de500434478996082,2,2,0,0,5,23,0,0,234,139.13
528,d4673cee2ce4084f228902c291f4d95939821f4a,1,11,0,1,397,133,0,12,19446,7316.25
529,18ada0d6de6989714fd05ba6f7c15364e0033371,0,4,0,1,5,0,0,9,335,190.16
530,790088b2d4e9c1e87cfdfaeb490c713406bdd3c5,0,2,0,0,8,95,0,0,811,200.36
531,08f48c967a132cab00ff6fe52907c0b7a279090f,0,1,0,0,0,0,0,0,189,30.46
532,a59eb0797b41c3f69699b66e07b894790d86d2e3,0,1,0,0,49,19,0,5,84,91.03
533,e4febf07e1f24ef9f629e20b1a8dd1213c5cbdd8,0,3,0,0,8,2,0,26,404,172.52
534,084d791a7f678d2a8a160d6d4843f41a3784e705,0,1,0,0,3,0,0,12,564,124.42
535,cfa3d2162f3d3ce030e6be607f91050827990f87,1,7,0,0,489,52,0,82,4467,1143.11
536,fce1662de730b2ac1cd55158bbf9cd20b63c1aaa,0,1,0,0,0,0,0,0,2379,475.03
537,68f0edf0c68493b1a027906d95a35307ac4c4296,0,10,0,0,7506,23,0,73,20040,5108.81
538,635b6ec1b975677a2d93a1fa950a12b9584386bd,0,4,0,0,231,2,0,115,3616,712.28
539,e203fdd3424193780b47cf5498c884588f8d890d,0,2,0,1,8,0,0,1,152,128.74
540,47468bf95777d45b70cb7e0b865793b28ed02845,0,1,0,0,14,0,0,13,68,141.4
