idx,sha,A,M,D,boot,adds,removes,updates,moves,matched,wall_ms
1085,78e995a37d44cfcf511dcaf7e149a6fd47ba3434,1,15,0,4,377,221,0,21,1581,1619.43
1086,7e73b9cde6b3762504eff517fed0d5d93116e2a1,0,2,0,0,0,0,0,0,546,189.08
1087,cf3d8b228695cfb6d1943460524f86973ace0bf1,0,1,0,0,38,1,0,4,112,187.8
1088,96c11fe6021ce9c14cb736a0d41dde856d92083c,0,2,0,0,7,0,0,0,1280,423.18
1089,2627e352d630d19c35b97eea9ef603342feb379f,7,5,0,1,77,14,0,0,267,1191.35
1090,aa12a7914fc6d70d0ae16e99dc13a739f931b173,0,3,0,0,81,0,0,16,1407,627.56
1091,db06f1bcb98270cd1c36e314f818886f1ef7fd77,0,4,0,0,85,8,0,21,691,429.99
1092,82f4348f27a7b6bb74edb583fc17fef9f4f3b082,1,18,1,0,39,60,0,6,2078,1066.51
1093,6ff600d9e3496008d81361c17ea427a8675cd0d4,3,1,0,0,4,2,0,47,374,446.22
1094,d4324eef14782d3cde6570ee910c45d8fdfce6ba,1,2,0,0,76,13,0,21,503,455.82
1095,f0799c55360e1e77224955f331892390e4361729,0,13,0,0,259,71,0,25,3559,1285.56
1096,00395a006468e2143daaa493a5920d18aeb98922,4,0,0,0,0,0,0,0,0,432.01
1097,f2745babf34f348aef1727f5ad04fe9ad1683007,1,2,0,0,10,0,0,6,622,453.09
1098,034039b917f424a59167e068b9e1d5fbe3212751,0,1,0,0,2,0,0,0,244,173.34
1099,74a2191aae7e0d987ca4d288e9c37d46027a7ec1,0,1,0,0,42,0,0,9,450,262.17
1100,bee6822441d1c2bedb2a135c8b56558aa5cac366,0,2,0,0,35,1,0,7,186,1949.17
1101,38a3b925e9cd1cf0889719894acf65e1c3e25c15,1,1,1,0,4,2,0,0,73,333.78
1102,eeda370249d3f65a36718942a15867f79654ff66,6,0,0,0,0,0,0,0,0,651.39
1103,3727ac9bde3454019cd10afbb74d764e97e02e09,0,1,0,0,3,1,0,8,82,180.52
1104,3d95049f79fe7edb92dd6d20c3a60ccdc46c4b0e,0,3,0,0,70,12,0,14,936,550.12
1105,88c4d4a7140b29a409e2ee707f41db5900046843,0,2,0,0,17,2,0,10,222,297.96
1106,fdad179980f7b5a8222c8462b55b06ab615f64e5,0,2,0,0,0,8,0,42,448,255.0
1107,ee5351bf22e113d39db3839432bc7d6c743cc736,0,11,0,0,27,0,0,18,1517,734.15
